activePower,apparentPower,current,harmonic1,harmonic2,harmonic3,harmonic4,harmonic5,harmonic6,harmonic7,harmonic8,harmonic9,phase,reactivePower,voltage
7888,7889,2158,45040,1481,37037,1548,16240,819,16985,210,23970,141,99,35697
7888,7889,2158,45188,1542,36947,1417,15518,1249,16881,1071,24300,142,100,35694
7887,7888,2158,44657,1309,37927,2069,14261,1720,16761,926,25354,143,101,35695
7889,7890,2158,45304,1048,36994,1722,15392,728,15522,800,24286,142,100,35699
7885,7886,2157,44301,1513,37851,2150,15293,451,16255,711,24086,139,98,35690
7883,7884,2157,43552,1346,37916,1377,13650,1245,17172,585,25000,142,100,35687
7883,7884,2157,44106,924,37176,2142,15740,896,16897,641,23203,139,98,35682
7886,7887,2157,44148,903,37338,2109,14938,973,17288,415,24891,143,100,35696
7885,7885,2157,44278,1541,37777,1747,15105,862,16628,480,24403,138,97,35689
7894,7894,2159,46053,458,38560,1162,14515,1514,17388,166,25313,140,99,35709
7894,7895,2159,46229,1320,37195,1637,15646,481,16920,709,24539,139,98,35711
7894,7895,2159,46359,709,37626,797,14967,649,17313,1278,24678,141,99,35710
7893,7894,2158,46067,709,37548,1046,16809,404,16396,1120,23078,142,100,35707
7892,7893,2158,45688,1339,38411,1748,14984,336,16574,973,25221,141,99,35707
7899,7900,2159,47164,1182,37674,1306,14644,319,17261,680,24604,141,100,35723
7905,7905,2160,48406,1465,38196,1005,16869,442,17117,1670,23553,141,99,35736
7905,7905,2160,48427,886,37965,1926,15343,1953,18294,679,24853,142,100,35735
7899,7900,2159,47410,1152,36534,1915,15952,849,16955,433,24547,141,99,35722
7896,7896,2159,46491,953,36713,1351,16959,783,17056,617,24056,142,100,35716
7896,7897,2159,46248,397,37939,1407,13944,1241,17778,685,25862,141,99,35719
7899,7900,2159,47310,1261,36774,1700,15999,598,17165,864,23913,142,100,35722
7901,7901,2160,48070,503,36717,1533,16060,820,16208,445,23775,141,100,35721
7894,7895,2159,46158,1369,38285,1803,14246,1328,17278,932,24951,145,102,35712
7898,7899,2159,47527,1676,37318,1505,15500,849,16461,1272,24586,140,98,35716
7896,7897,2159,46794,1237,36299,1505,16031,463,16582,309,23168,141,100,35715
7894,7895,2159,46013,1148,37164,1858,14346,1034,17039,432,25035,144,101,35714
7901,7902,2159,47641,1354,36787,1982,15579,210,16932,315,24216,142,100,35727
7905,7905,2160,48461,1889,36799,2345,14839,453,16217,783,24573,141,99,35736
7903,7904,2160,48264,729,37669,1278,13962,1456,17800,747,25381,145,102,35730
7905,7905,2160,48919,1273,36677,1908,15259,173,16716,458,24699,142,100,35731
7910,7910,2161,49566,808,36421,909,15585,512,16732,475,23974,142,100,35747
7913,7914,2161,50387,1500,36454,2290,15900,590,16097,445,24683,141,99,35754
7911,7912,2161,50114,814,36547,1436,15288,432,17147,275,24331,138,98,35746
7906,7906,2160,48545,978,37249,744,14414,820,17599,1065,24699,142,100,35738
7910,7911,2161,49929,1408,36860,1657,16288,965,16583,506,23387,138,98,35745
7914,7915,2161,50540,1631,37690,461,15431,1536,17244,201,25332,146,103,35755
7909,7910,2161,49296,1196,36447,2534,15835,1443,16866,1030,24130,141,99,35747
7914,7915,2161,50830,1153,36782,1529,16269,1046,16873,369,24050,142,100,35753
7913,7914,2161,50197,1224,37070,1118,16040,350,16580,611,23512,140,99,35755
7919,7919,2162,51678,1144,36524,1005,16313,1066,17016,598,24137,141,100,35765
7918,7919,2162,51158,994,38013,1927,14853,1508,17915,1444,25048,144,101,35766
7917,7918,2162,50911,815,36873,1790,16476,416,16487,933,24586,138,97,35766
7919,7920,2162,51515,877,37023,1633,14672,1168,16779,710,24493,141,100,35769
7926,7927,2163,53444,1066,36518,1553,16459,430,16200,524,23418,141,100,35781
7933,7933,2164,54786,1579,37348,1544,15759,862,16429,884,23914,143,101,35797
7933,7934,2164,54721,1102,38300,1457,15257,1557,17383,709,25672,142,101,35799
7929,7929,2163,53460,1611,37528,1625,15152,317,17173,611,24241,138,98,35791
7930,7931,2164,54494,426,37509,1166,15185,405,17236,906,24348,141,100,35790
7925,7926,2163,52560,339,37686,1899,15054,1198,17133,264,24994,141,100,35784
7935,7936,2164,55217,1263,37391,1420,17000,392,15639,581,23676,141,100,35804
7933,7933,2164,54477,1193,38401,1235,15776,926,16940,479,25004,144,102,35800
7931,7932,2164,54220,1572,37897,1404,14304,897,16547,410,24316,143,101,35795
7927,7928,2163,53495,1841,37339,1805,15447,319,16379,206,24155,139,98,35785
7920,7921,2162,51883,469,37737,1368,15344,989,17742,472,24318,143,101,35769
7919,7919,2162,51570,1612,36981,1950,15997,469,16482,784,23403,138,97,35767
7922,7923,2162,52180,1664,37947,1456,15055,984,16928,998,25520,143,101,35776
7918,7919,2162,51375,1305,38438,1470,15398,1117,17314,348,24543,142,100,35764
7917,7917,2162,50970,1208,36440,1713,16094,769,16441,1078,23584,141,99,35764
7918,7919,2162,51308,918,37323,1610,15400,1211,17548,300,24674,144,101,35768
7924,7925,2163,52799,1081,36545,1669,16342,1162,16154,578,23841,142,100,35779
7933,7933,2164,54639,882,37770,1745,15766,1059,17764,779,24514,141,100,35797
7930,7930,2164,54058,1273,37454,1800,14838,713,16683,459,23673,141,100,35790
7921,7921,2162,51659,1004,37594,1509,15785,355,16948,505,24035,143,101,35774
7919,7919,2162,51627,1888,38329,1614,13857,2048,18261,454,25519,141,99,35764
7919,7920,2162,51728,1553,37189,2350,15144,827,16502,843,23616,139,98,35768
7928,7928,2163,53418,642,37556,2001,15253,127,17659,339,24242,142,100,35788
7929,7929,2163,53335,1395,37437,1627,15326,909,16990,281,25565,142,100,35793
7930,7930,2163,53963,1091,36779,1827,16462,1095,16968,1317,23032,142,101,35792
7927,7928,2163,53573,1155,37658,1768,14046,1234,17107,462,24984,143,101,35783
7925,7925,2163,53002,1131,36809,1412,15005,546,17021,795,24298,145,102,35779
7923,7924,2162,52381,705,37871,1980,14938,312,16691,1011,24178,140,99,35778
7928,7929,2163,53750,959,38933,1941,16032,226,17754,293,24066,140,99,35786
7931,7932,2164,54177,1166,37748,1694,15404,1154,17744,721,24371,141,100,35796
7936,7936,2164,55442,874,37638,1238,16243,440,17133,1433,24066,143,102,35804
7938,7938,2165,55865,1132,37721,1655,16252,920,16275,361,24552,141,100,35808
7938,7938,2165,55785,630,37260,1533,16581,189,16086,662,23964,141,100,35808
7937,7937,2164,55186,1100,37164,2190,16807,322,17374,927,23831,141,100,35809
7935,7935,2164,54915,1213,37593,1531,16090,970,16510,338,24125,140,99,35804
7936,7936,2164,55299,1871,37354,835,15701,78,16054,546,24315,141,100,35804
7935,7936,2164,55014,1295,37743,1265,15897,845,16837,956,24967,142,100,35804
7933,7934,2164,54446,1123,37516,1154,16070,598,15956,501,24722,140,99,35801
7935,7936,2164,55410,1741,36292,2346,16924,473,16154,1153,24297,139,99,35802
7930,7931,2164,54290,1320,38464,1782,15018,910,17628,1803,25681,146,103,35790
7929,7930,2164,54097,1491,36746,1150,16338,581,15900,397,23579,140,99,35787
7932,7932,2164,54227,1595,36395,1424,16156,305,16276,308,23225,141,100,35797
7934,7934,2164,54868,1231,36619,1793,16305,371,15351,1219,23745,142,100,35800
7930,7931,2163,53940,1652,37445,2136,14982,404,17286,670,23930,143,101,35795
7926,7927,2163,53179,503,37291,988,14763,762,17172,484,25302,144,102,35783
7925,7926,2163,52922,562,37634,1647,15452,1409,17755,570,24837,142,101,35781
7928,7928,2163,53880,722,37210,2013,14760,953,17633,297,24396,143,101,35783
7924,7925,2163,52646,1396,37675,1671,15556,397,17225,362,24178,143,101,35780
7928,7928,2163,53631,1231,37297,1907,15845,1001,16788,299,24463,139,99,35785
7931,7931,2164,54501,936,36976,1349,15871,748,16463,808,23619,139,99,35790
7927,7928,2163,53024,1422,38168,1544,13963,1430,17607,1078,25445,145,103,35788
7930,7931,2163,53922,649,36673,1093,15705,259,16245,414,23228,141,100,35794
7930,7931,2164,54118,836,37105,1267,16241,608,16144,1152,23140,141,100,35792
7926,7927,2163,52921,643,36790,1251,15192,733,16904,379,23939,141,99,35785
7924,7925,2163,52618,1592,36901,1313,15665,598,17429,897,23844,141,99,35781
7930,7931,2164,54003,731,37888,1526,14664,1233,18155,1110,24946,142,101,35793
7932,7933,2164,54562,1451,37341,1052,16353,433,17674,228,24053,141,100,35797
7933,7933,2164,54554,1690,37635,1657,16309,123,16720,1574,23997,141,100,35800
7933,7934,2164,54945,1199,37723,1059,16029,787,16030,399,24156,142,101,35796
7943,7944,2165,57138,769,37187,1610,15819,68,16081,758,24232,141,100,35821
7942,7942,2165,56612,685,37744,2009,15459,646,15885,358,23632,142,101,35819
7936,7936,2164,55407,660,37245,1095,15355,344,17206,789,23584,140,99,35804
7938,7938,2164,55552,1285,38491,1333,15547,1018,16183,399,23557,140,99,35811
7935,7935,2164,54736,1615,38880,1495,15152,793,17151,484,23787,141,100,35806
7934,7935,2164,55019,1196,38423,1553,15718,824,17322,949,24081,140,99,35800
7935,7935,2164,55166,1389,37522,1230,15342,784,17651,347,24136,140,99,35801
7938,7939,2165,55606,759,38287,1109,14066,1801,16819,1062,24809,143,101,35812
7942,7942,2165,56617,1196,37904,1161,15985,262,16094,518,24214,139,98,35818
7946,7946,2166,57691,1208,37125,1930,15221,198,16500,342,23673,144,102,35826
7941,7942,2165,56489,1111,38152,1909,16089,434,16740,1215,23432,140,99,35817
7935,7935,2164,54589,785,38879,1364,14795,599,16888,243,23671,139,99,35807
7936,7937,2164,55234,1364,37914,2305,14679,744,17363,300,24395,140,99,35808
7935,7936,2164,55198,373,38743,1911,15719,919,16567,1116,24089,142,101,35802
7931,7931,2164,54296,1557,38023,1779,15885,555,16612,292,25116,143,101,35793
7937,7938,2165,55716,1169,37531,1208,15693,678,17390,305,24443,140,99,35806
7934,7935,2164,54668,604,37069,1106,16256,875,17533,878,24200,141,100,35804
7939,7940,2165,55714,1984,36706,2451,18410,799,16426,1361,22802,142,101,35816
7938,7939,2164,55592,1213,37247,987,15293,310,17182,270,24412,142,101,35811
7937,7938,2164,55263,844,37962,1693,16521,1572,18935,763,24325,142,100,35811
7932,7932,2164,54481,1158,36418,2250,17378,927,17972,691,24149,144,102,35795
7938,7939,2165,56385,1771,37091,2004,17091,993,18019,537,23630,141,100,35804
7940,7940,2165,56061,787,36951,1359,16555,566,18217,806,24375,142,101,35815
7944,7945,2165,57201,1445,36809,2367,16994,486,18328,1034,24838,141,100,35823
7947,7948,2166,57923,1207,37663,1582,17181,1136,18428,561,23885,142,100,35829
7945,7945,2165,57146,1338,36293,2344,18461,432,18022,824,22945,139,98,35827
7942,7943,2165,56426,684,36789,1374,17132,819,19172,459,24267,146,103,35822
7945,7946,2166,57623,1372,36437,1862,16348,1204,19776,638,24102,142,101,35824
7947,7947,2166,57460,334,37370,2148,16689,781,19307,963,24069,144,102,35831
7948,7948,2166,57678,1845,36866,1728,17356,196,17987,615,22969,140,99,35834
7943,7944,2165,56718,1189,37867,451,15887,1365,19272,315,24550,142,101,35824
7943,7943,2165,56596,1316,37126,955,16632,676,18876,522,24701,142,100,35823
7948,7949,2166,58137,1316,36933,1653,16935,246,19860,1376,22845,140,99,35831
7951,7951,2166,58509,1072,38241,1582,15697,1894,21060,1120,24932,145,103,35838
7951,7951,2166,58588,855,36981,1982,17012,94,18716,884,23670,141,100,35838
7941,7942,2165,56129,1743,36727,2117,17658,1081,18778,864,23668,140,99,35820
7941,7941,2165,56465,647,38487,2219,16323,1000,19859,269,24712,142,100,35815
7938,7939,2165,55756,865,37368,1218,15858,466,19285,366,24244,143,101,35811
7939,7940,2165,55904,2204,36916,1724,17297,485,18361,1256,22870,142,101,35813
7943,7944,2165,57089,1094,37061,1193,15964,284,19120,436,24708,142,100,35818
7938,7939,2165,55772,1382,38233,1439,16034,1030,19109,103,24087,140,99,35812
7941,7942,2165,56300,1493,37978,1167,16621,822,19510,637,24289,142,101,35819
7941,7941,2165,56312,1030,36929,1447,16136,457,19384,258,24988,141,100,35816
7941,7942,2165,56220,1195,37277,1158,16543,192,18698,846,24140,141,100,35818
7940,7940,2165,56141,1256,36685,1931,16661,375,18508,647,23587,142,100,35814
7942,7942,2165,56620,950,37607,1347,16712,978,19987,990,23729,143,101,35818
7940,7941,2165,55961,401,37125,1556,16103,893,19049,515,24273,142,101,35817
7945,7945,2165,57228,1418,36344,1867,19161,750,18887,824,23323,140,99,35825
7943,7944,2165,57179,1754,37547,1630,17488,1495,20072,975,24899,143,101,35819
7937,7938,2165,55607,955,37398,1889,16455,746,18975,361,24532,144,102,35808
7937,7938,2164,55714,2086,36349,1711,16886,207,18800,791,23011,141,100,35808
7939,7940,2165,55882,1423,37139,1627,16039,1038,19234,1019,24813,142,100,35812
7940,7941,2165,56067,1138,37271,2082,16267,1642,19068,345,24084,142,101,35815
7942,7943,2165,56774,1827,36447,1630,17787,177,18764,341,22894,143,101,35819
7943,7944,2165,56630,1387,37208,1535,16114,1106,19996,531,24652,144,102,35824
7940,7941,2165,56139,1482,36499,2101,17290,431,18798,270,23061,141,100,35816
7935,7936,2164,55167,927,36493,1272,16866,893,19213,747,24165,139,99,35804
7935,7936,2164,55104,1203,35703,1628,16109,1092,19662,378,23879,143,101,35805
7938,7939,2165,56097,1229,36749,1980,17426,359,18924,1778,23243,138,98,35808
7936,7937,2164,54986,599,37715,1291,17277,1449,19939,871,25216,142,100,35809
7938,7939,2165,55798,631,37846,1088,17081,779,18848,77,24830,141,100,35810
7938,7939,2165,55790,1131,37412,2008,17254,548,19279,271,23029,141,100,35810
7940,7940,2165,55902,730,38812,1562,15791,1710,19963,805,24477,145,103,35815
7944,7945,2165,57184,869,37263,2508,17308,598,17963,740,23298,142,100,35823
7944,7944,2165,56791,801,37316,1683,16187,512,18774,199,23822,143,102,35826
7944,7944,2165,56951,1485,36685,1924,17162,691,19258,195,23350,141,100,35823
7941,7942,2165,56278,810,37834,1105,15917,1300,19846,73,24780,144,102,35819
7947,7947,2166,57730,1657,37245,2322,17171,614,18652,669,23293,141,100,35828
7944,7945,2165,56801,2229,36963,1984,17712,507,18630,465,24167,143,101,35828
7949,7949,2166,58415,1214,37950,820,15167,734,19793,896,25530,145,103,35830
7943,7944,2165,56684,1995,37055,1518,17354,524,19057,399,23382,142,100,35823
7943,7943,2165,56769,1518,37070,1817,18076,140,18968,1102,23489,142,101,35821
7938,7938,2165,55627,829,37204,948,16938,121,18369,886,24680,143,102,35810
7935,7936,2164,55391,1518,35670,2364,18263,252,17596,913,23959,139,98,35802
7942,7943,2165,56697,1191,36737,1764,17064,1315,18867,593,25006,142,101,35819
7944,7945,2165,57125,1071,36036,2408,18058,750,18613,616,23984,142,101,35823
7940,7941,2165,56196,1338,35941,1940,17352,541,17888,379,24171,145,103,35815
7941,7942,2165,56752,1460,35573,1964,19106,874,17406,1907,23169,142,101,35815
7939,7939,2165,56161,879,37465,713,17682,732,19531,723,24050,143,101,35808
7936,7937,2164,55461,1479,36917,1854,19004,137,18681,391,23717,142,100,35806
7939,7940,2165,56067,746,36398,1547,18832,393,19109,538,24102,142,101,35812
7943,7943,2165,56674,1698,35667,1266,18138,757,18976,407,23035,139,98,35822
7940,7941,2165,56098,1218,36252,1509,16687,1167,19935,931,24324,141,100,35815
7939,7939,2165,56393,1378,35640,1372,18742,235,18967,726,23631,139,98,35806
7939,7940,2165,56419,1262,35323,1336,17946,138,19765,509,23133,138,98,35810
7939,7940,2165,56023,1377,38052,1523,16737,1553,19595,313,24763,143,102,35812
7939,7940,2165,56305,1484,36078,2298,17343,922,18715,178,23526,141,100,35811
7941,7942,2165,56376,827,37415,1705,15627,1069,19222,948,25181,142,101,35818
7948,7948,2166,57811,1540,36185,2567,17669,511,18882,1410,22989,138,98,35833
7949,7950,2166,58327,1194,36930,1291,17176,977,18691,340,23882,142,101,35834
7945,7946,2166,57748,1607,35975,1924,17396,597,18929,300,24415,144,102,35822
7941,7941,2165,56143,1440,36744,1552,17383,1098,18759,952,24036,143,101,35817
7938,7938,2165,56057,1415,36441,1985,17198,793,18730,596,23484,140,99,35807
7933,7934,2164,54979,969,37174,1685,16402,908,19870,806,24472,142,101,35796
7934,7934,2164,54676,966,37373,1313,16146,932,18789,159,25270,141,100,35801
7936,7937,2165,55777,1451,36780,1590,16841,829,19238,312,24662,143,102,35801
7933,7933,2164,54689,1861,36770,1522,17187,1038,19661,108,24661,142,100,35797
7930,7930,2163,53891,1516,36382,1539,17412,568,18148,317,24257,141,100,35792
7927,7928,2163,53797,348,36375,1724,17596,198,17972,1019,23000,140,99,35784
7930,7930,2163,53930,1072,36044,920,17661,752,19403,245,24195,143,101,35790
7930,7930,2163,53843,969,36407,1292,17192,500,19218,385,23727,142,100,35791
7931,7932,2164,54082,501,36649,1604,17145,736,19943,691,23755,143,101,35798
7930,7931,2164,54429,1704,36536,1279,17891,349,18222,1507,23353,140,99,35790
7930,7930,2163,53706,749,37673,1235,16481,880,20095,509,24872,141,100,35793
7929,7930,2163,53772,1469,37265,1673,16771,333,19316,481,24613,141,100,35790
7926,7927,2163,53021,796,36433,1683,17409,641,18833,485,23479,141,100,35786
7929,7929,2163,53801,1144,36318,1238,17230,273,19819,335,23908,142,101,35789
7932,7933,2164,54869,1484,36973,1913,15905,1868,19502,639,25147,142,101,35792
7931,7931,2164,54243,778,35920,2005,17274,415,19071,604,23587,140,99,35793
7928,7929,2163,53726,1796,36434,1827,17093,917,18256,190,24059,141,100,35786
7926,7926,2163,53137,1256,35945,2031,17293,443,18593,373,24112,140,99,35782
7923,7924,2163,52624,1638,36614,2133,17298,893,18831,512,23865,141,100,35777
7927,7928,2163,53501,1273,36763,868,17683,979,18972,317,24921,142,100,35785
7930,7931,2164,54168,1386,36952,1533,16825,790,21043,783,24339,143,101,35791
7926,7927,2163,53148,1435,37275,2281,17031,1627,20047,394,24783,140,99,35783
7929,7929,2164,54144,1436,35466,1838,18975,417,18551,782,23867,139,98,35786
7927,7928,2163,53524,1049,37006,1742,17905,337,19022,597,24647,143,101,35786
7935,7936,2164,55517,1224,37529,1624,17914,636,19716,97,24394,143,101,35800
7938,7939,2165,55756,1491,36428,1331,17566,240,19532,1276,23761,141,100,35810
7941,7942,2165,56603,1491,36219,1414,17119,239,19302,236,23577,143,102,35815
7942,7942,2165,56908,1005,37292,1196,17023,758,19544,409,24540,142,101,35814
7935,7936,2164,55414,919,37259,1242,16934,743,19045,571,23981,142,101,35801
7935,7935,2164,55079,730,37358,1684,17273,371,20186,437,23472,142,100,35802
7936,7937,2164,55259,1117,37200,1375,16674,1546,19677,452,24813,145,103,35806
7937,7937,2164,55633,1647,36195,1957,18171,309,18484,976,23685,139,98,35806
7938,7939,2165,55833,961,36744,908,17092,267,20773,340,24736,142,101,35809
7940,7941,2165,56405,1231,36740,1699,17615,483,19778,87,24424,144,102,35813
7939,7940,2165,56436,1379,36007,1440,18323,243,18836,707,22858,139,99,35809
7934,7934,2164,54701,725,36761,981,15888,1058,19611,437,24725,144,102,35801
7937,7938,2165,55808,1523,36382,1736,17477,576,19522,516,23423,140,99,35807
7937,7937,2165,55671,1262,37045,987,16289,1009,20027,625,24831,144,102,35805
7935,7936,2164,55190,1173,35941,1208,17235,239,18429,701,23990,137,97,35804
7935,7936,2164,55197,861,37771,1698,15403,1539,20256,570,25623,145,103,35802
7934,7935,2164,54934,1355,36316,1302,17502,415,19499,991,23496,140,99,35801
7933,7933,2164,54894,1347,36294,1387,17858,804,19651,562,23784,140,99,35795
7929,7929,2163,53587,1406,35512,1729,18451,775,19346,384,23205,141,100,35791
7947,7947,2166,57736,1181,36029,1163,18133,464,19440,258,23240,141,100,35829
7958,7959,2167,60440,1070,35038,1279,17420,767,20025,536,24127,139,99,35853
7951,7952,2166,58406,1498,35908,1488,18518,389,20323,146,23309,142,101,35843
7951,7952,2166,58593,1801,36328,1557,17002,634,19419,324,24543,140,99,35839
7949,7950,2166,57783,1531,36394,1514,16721,313,19861,637,25237,142,101,35839
7947,7947,2166,57780,1100,35813,1605,17581,658,19520,925,23707,142,101,35828
7946,7947,2166,57677,414,35389,1564,18255,160,18425,375,23388,141,100,35828
7948,7949,2166,58161,1263,35885,1443,17156,1575,19567,737,24091,143,102,35832
7957,7957,2167,60049,1302,35660,1819,19266,730,18169,418,23260,142,101,35850
7956,7957,2167,59912,1019,35025,866,18649,660,18214,560,23162,139,99,35850
7956,7956,2167,59890,1460,36160,716,17636,475,19302,133,24480,141,100,35847
7955,7956,2167,59798,523,34908,1309,17777,426,17967,577,22427,140,99,35847
7956,7956,2167,59702,1060,36294,1502,17798,685,19055,479,24169,143,101,35848
7949,7950,2166,58099,661,35763,1247,17869,1197,19842,140,23846,144,102,35837
7950,7951,2166,58630,413,35359,1077,17490,630,18350,731,23622,140,99,35837
7950,7951,2166,58604,1432,35574,944,18684,409,18390,592,23454,141,100,35836
7960,7961,2168,61066,1092,35523,1599,18012,73,17877,452,23976,143,101,35854
7958,7959,2167,60331,2165,34157,1603,18248,575,17276,883,23344,140,99,35856
7953,7954,2167,59195,941,35915,1438,17021,434,18674,464,23725,143,101,35843
7952,7952,2167,59185,1455,35561,1954,18311,926,18758,899,24037,142,101,35836
7950,7951,2166,58224,1625,35694,1512,17345,670,18302,397,23547,141,100,35840
7952,7953,2167,58997,907,36843,1411,16400,1462,19460,681,24668,146,103,35841
7952,7952,2166,58551,1407,35468,1465,18149,554,18172,1068,24229,142,101,35843
7957,7957,2167,60117,952,35337,1483,18794,444,18770,693,24366,141,100,35849
7958,7959,2167,60401,1002,34931,1314,18570,254,17862,645,23150,141,100,35855
7954,7954,2167,59249,1279,35534,1235,19182,609,18080,315,22748,140,99,35845
7951,7952,2166,58633,1743,36417,1424,16901,1399,19469,603,24773,144,102,35840
7955,7955,2167,59687,1728,34860,1845,17952,501,19024,492,23409,144,102,35846
7952,7953,2166,58750,1157,35809,1655,17012,399,18275,177,23181,141,100,35842
7952,7953,2167,59021,796,35397,1381,17816,304,18416,328,23460,141,100,35841
7952,7952,2166,58818,799,35471,1514,18192,877,19147,1093,24574,140,100,35840
7948,7949,2166,57833,588,35484,2327,16728,1065,18671,1016,25189,146,103,35833
7951,7951,2166,58910,1289,35119,2433,18258,700,17103,861,23078,138,98,35836
7953,7953,2166,58841,1332,35288,1459,17198,926,18090,305,23536,139,99,35844
7957,7958,2167,60298,1452,35540,1885,17121,656,17945,335,23936,143,101,35848
7953,7954,2167,59474,1698,35191,1455,19036,638,17179,1674,22797,137,97,35842
7956,7956,2167,59903,1419,36025,1637,18441,736,18642,648,24224,144,102,35847
7960,7961,2168,60726,1034,35662,1536,17937,827,18161,563,23036,142,101,35859
7961,7962,2168,60969,1477,36155,1315,17651,1293,19228,259,23900,141,100,35861
7961,7962,2168,61098,1792,35595,1293,19090,453,17469,746,23099,139,99,35859
7951,7952,2166,58581,640,35290,982,17349,521,18616,435,23741,142,101,35841
7951,7952,2166,58843,1311,35900,1757,17863,785,17460,419,23690,141,100,35838
7954,7955,2167,59456,1322,35673,1494,18537,245,17507,132,22934,141,100,35846
7949,7949,2166,57677,1279,35127,1078,18199,416,16789,1072,23001,142,101,35839
7946,7947,2166,57677,1039,35845,2039,17883,486,17490,1235,22701,141,100,35828
7944,7945,2165,56885,894,35646,2079,17858,353,17122,443,23789,142,101,35827
7947,7948,2166,57732,677,35837,1884,18008,205,16996,266,22519,139,99,35831
7949,7949,2166,58172,1128,36540,1034,18334,371,16386,686,23567,141,100,35832
7948,7948,2166,57820,1281,36161,1711,18304,834,17642,1001,23283,141,100,35833
7945,7946,2166,57508,1200,36407,1279,17739,457,16575,351,23522,142,101,35825
7943,7944,2165,56620,995,37102,763,17161,2501,18503,770,24347,142,101,35823
7950,7950,2166,58183,1441,35743,1011,19175,659,16547,711,22854,140,100,35837
7955,7956,2167,59548,477,36186,1168,19630,252,16704,266,23024,141,100,35850
7958,7959,2167,60223,1520,35480,1388,18370,485,17470,712,23455,142,101,35856
7960,7961,2167,60289,1065,36362,1949,18572,143,16693,279,22971,141,100,35862
7958,7958,2167,59944,1626,37154,1690,17386,1057,17142,1292,23883,144,102,35855
7967,7968,2169,62557,1719,35934,1801,17862,513,16958,809,23515,141,100,35873
7961,7962,2168,61212,1240,36414,1566,18239,166,16979,283,23215,140,100,35858
7963,7964,2168,61402,985,36545,1687,18529,307,17517,1516,24218,142,101,35867
7957,7957,2167,59569,1747,37575,2214,16559,1531,18412,388,24425,143,102,35854
7963,7964,2168,61205,904,35889,1239,18382,517,16760,293,23437,141,100,35867
7956,7957,2167,59901,1170,35908,1361,19173,1061,17377,796,23884,140,99,35849
7955,7955,2167,59432,1622,36130,2140,19206,884,16605,651,23166,143,102,35848
7966,7966,2168,61775,1270,37717,1189,18118,1536,17783,365,23853,143,102,35872
7964,7965,2168,61730,1527,36070,1831,18529,85,16487,471,23195,141,100,35867
7959,7960,2168,60544,1887,35963,1604,17796,1097,16061,486,23615,142,101,35856
7960,7961,2168,60880,1622,36048,1390,18514,373,16331,144,23722,144,102,35859
7957,7958,2167,59797,1163,37407,1072,18113,1247,17536,1241,24525,144,103,35855
7960,7960,2167,60403,1461,35529,2065,19022,1136,17708,971,23538,141,100,35860
7963,7963,2168,61099,1359,36745,1462,18443,1187,17805,404,23972,142,101,35866
7958,7958,2167,60090,903,36057,2121,19689,426,17263,442,22430,142,101,35855
7960,7960,2168,60559,599,36639,983,19762,1539,17939,290,24039,141,100,35857
7962,7962,2168,61104,1462,36128,2139,20014,479,16860,546,22999,141,100,35862
7958,7959,2168,60528,1742,36199,1251,18282,759,17781,485,23711,142,101,35852
7953,7954,2167,59126,1320,34963,1619,19690,81,17378,944,23718,141,100,35845
7955,7956,2167,59713,1345,36788,1060,18194,193,18191,1335,24416,142,101,35847
7955,7956,2167,59535,1247,36430,1820,18624,1003,18659,389,24631,145,103,35848
7954,7954,2167,59371,1154,36743,1746,18265,721,19054,396,23895,142,101,35843
7957,7958,2167,59760,1087,35257,984,18936,1249,18654,862,23414,143,102,35855
7968,7968,2169,62449,1677,34493,2075,20615,73,18023,1047,22490,139,99,35875
7959,7959,2167,60222,847,36463,1164,18891,1743,18716,212,23900,141,100,35856
7953,7954,2167,59177,779,35349,1371,19784,245,16711,596,23795,140,99,35845
7955,7955,2167,59541,877,36183,791,18853,693,18679,791,23494,141,100,35846
7953,7954,2167,59133,1263,36086,1526,19218,527,17482,1087,23311,142,101,35843
7960,7960,2168,60609,2026,36633,834,17577,1183,18500,1277,24666,141,100,35858
7960,7961,2168,60466,969,36211,643,18821,921,17750,700,23653,141,100,35861
7955,7956,2167,59487,1737,36082,1561,19161,627,18487,711,23448,141,100,35848
7951,7951,2166,58636,1070,36550,663,17730,1630,18284,906,23913,144,102,35837
7955,7956,2167,59348,1700,35659,2103,19979,679,17633,937,23468,138,98,35850
7963,7964,2168,61455,1491,37186,1351,18021,290,18381,383,23820,144,102,35865
7957,7957,2167,59595,1544,36146,1148,18868,438,17699,674,22846,141,100,35856
7955,7955,2167,59297,1368,36682,1488,18794,539,18324,969,23071,143,102,35849
7960,7961,2168,60950,566,36370,1550,18501,55,17732,593,24171,141,100,35858
7958,7959,2167,59937,1504,37525,1220,17270,1109,19177,403,24993,144,102,35857
7964,7964,2168,61458,1183,36354,2449,20362,1265,18099,1770,23005,138,98,35867
7962,7962,2168,61068,1150,37279,1317,18352,592,19842,601,24457,141,100,35861
7961,7962,2168,60730,1008,37404,786,18114,1472,18245,1192,24248,143,101,35862
7954,7954,2167,59130,850,36519,1256,16760,880,17896,542,23249,141,100,35846
7945,7946,2166,57708,891,36038,794,18103,557,18281,330,23196,141,100,35823
7940,7940,2165,56392,866,35761,1471,18620,590,17861,587,23608,139,98,35811
7942,7943,2165,56812,1357,36189,1651,17811,973,18146,257,24425,143,102,35817
