activePower,apparentPower,current,harmonic1,harmonic2,harmonic3,harmonic4,harmonic5,harmonic6,harmonic7,harmonic8,harmonic9,phase,reactivePower,voltage
0,0,14,208,377,282,665,634,534,352,883,342,29697,0,35698
0,1,14,542,688,318,345,916,110,246,158,616,22553,1,35701
1,1,15,565,455,435,407,685,308,270,483,332,30653,0,35710
0,0,15,225,622,614,653,446,311,258,278,314,21982,0,35736
1,1,14,496,1014,511,672,343,135,621,348,754,30825,0,35736
2,2,14,1241,162,439,506,382,150,259,486,430,28131,1,35730
0,2,14,1193,377,107,625,650,235,268,350,844,17178,2,35716
1,2,15,1210,832,224,473,603,271,586,295,211,24122,2,35702
0,1,14,631,704,407,1239,234,308,275,615,409,25224,1,35712
0,0,15,380,835,572,457,189,605,175,507,486,19236,0,35716
0,0,14,309,617,593,353,415,773,856,274,357,31406,0,35738
0,0,14,395,419,353,147,335,487,1094,656,326,29872,0,35724
1,1,14,715,243,511,429,674,801,106,729,768,25306,1,35701
0,1,14,600,112,891,751,434,1056,309,180,596,23138,1,35672
1,1,14,727,219,494,530,363,912,397,256,499,30355,0,35656
0,0,14,334,385,182,467,541,440,169,299,732,14957,0,35650
1,1,14,801,311,170,464,678,257,227,115,720,29982,0,35643
1,1,14,656,1185,708,599,301,663,847,587,460,29927,0,35645
0,1,14,700,902,108,718,283,210,632,263,312,24211,1,35691
1,2,14,1127,401,254,471,407,737,499,25,215,27195,1,35700
0,1,14,417,607,521,484,623,564,603,462,298,25277,0,35667
0,0,14,255,285,546,418,381,468,872,431,168,17425,0,35635
1,1,14,840,477,379,327,550,1098,276,481,145,31736,0,35640
0,1,14,807,788,495,215,590,715,207,302,338,20850,1,35667
1,1,14,763,627,759,275,358,471,609,796,736,35086,0,35676
2,2,14,1049,279,898,348,448,610,243,396,302,30717,0,35654
0,0,14,169,1034,361,446,594,469,181,50,373,23912,0,35647
0,0,14,284,583,492,345,367,308,20,543,662,27560,0,35665
1,1,14,722,339,538,76,428,914,831,265,251,32707,0,35660
1,1,14,687,265,72,372,599,538,642,687,795,26974,1,35640
0,1,14,481,568,696,192,643,493,334,739,216,29512,0,35633
1,1,14,655,652,466,711,483,255,860,302,178,30399,0,35640
1,1,15,582,949,1143,709,505,358,680,718,590,35133,0,35663
1,2,15,845,1045,770,485,234,117,454,473,991,31594,0,35664
0,1,14,441,349,240,687,272,423,235,499,623,28665,0,35646
1,1,15,752,1037,771,569,973,811,773,603,393,32620,0,35646
1,1,14,744,411,637,447,833,178,245,615,395,33963,0,35658
1,2,14,960,408,262,63,288,551,663,601,465,25998,1,35667
1,1,15,631,313,374,495,638,189,266,351,657,34953,0,35671
3,3,14,1691,719,443,452,270,467,820,346,186,34979,0,35675
0,2,15,1122,242,337,762,459,354,971,193,677,21252,2,35666
2,2,14,1235,706,446,135,155,101,750,751,457,34075,0,35672
2,2,14,865,515,305,140,437,355,317,644,229,33335,0,35694
1,1,14,827,554,784,660,540,230,723,484,82,33775,0,35703
0,0,14,159,650,964,209,427,419,542,235,263,12816,0,35708
0,1,14,506,468,394,630,1077,463,426,639,282,16865,1,35710
1,2,14,885,391,395,482,880,441,270,395,92,26802,1,35714
1,1,14,733,453,942,786,258,115,239,277,280,26699,1,35711
0,0,14,464,740,406,665,501,969,308,573,317,8113,0,35702
1,1,14,748,297,769,152,218,422,673,1126,638,33203,0,35703
1,1,14,645,298,616,443,352,502,450,362,436,34153,0,35709
1,1,14,871,203,218,225,455,586,497,285,284,33361,0,35710
2,2,14,1141,304,819,219,783,738,260,138,633,33823,0,35730
0,0,15,142,933,676,550,528,177,435,316,581,29854,0,35749
0,1,15,478,846,481,526,138,471,438,944,857,28985,0,35751
1,1,14,620,338,292,51,321,248,387,134,231,29792,0,35739
2,2,14,1114,574,637,1066,267,282,395,222,482,33188,0,35738
1,1,14,802,475,1039,766,846,249,213,857,686,29082,0,35719
0,1,14,542,109,433,165,294,531,266,615,324,26425,0,35717
0,0,14,263,636,497,816,622,331,254,798,547,31396,0,35717
1,1,15,862,211,800,343,372,564,282,481,631,30244,0,35728
2,2,14,1173,101,228,101,562,576,423,333,315,27119,1,35713
1,1,14,663,72,895,412,682,339,520,791,428,26099,1,35712
1,1,14,503,566,246,664,595,435,506,1023,179,33419,0,35703
0,0,15,400,484,329,478,923,887,551,329,649,2896,0,35711
0,1,14,449,588,704,706,119,596,960,251,234,25497,0,35729
2,2,15,1099,685,404,228,618,522,291,211,724,32855,0,35731
1,1,15,706,647,282,818,246,811,510,875,720,28756,0,35716
1,1,14,574,1011,912,623,464,641,872,410,796,27528,0,35714
1,2,14,1001,453,416,322,168,484,435,375,438,28776,1,35723
1,1,14,505,84,895,309,618,651,220,697,1134,31871,0,35718
2,2,14,917,239,209,193,1209,697,352,242,435,33634,0,35729
1,2,14,1022,428,644,494,214,638,368,932,351,25020,1,35722
0,1,15,503,135,398,403,142,342,202,202,344,28134,0,35726
2,2,14,902,933,505,424,317,518,243,353,715,35069,0,35736
0,0,14,364,405,674,686,557,824,338,365,682,30694,0,35744
1,2,14,890,623,666,368,584,478,901,681,660,26038,1,35726
1,1,14,804,1082,571,555,467,245,684,443,100,31832,0,35708
2,2,14,1071,212,556,1104,423,225,348,191,523,29032,1,35684
0,0,14,199,979,1252,43,28,412,868,390,357,29353,0,35685
1,1,14,498,798,326,382,345,436,642,236,223,34089,0,35697
0,0,14,379,640,790,764,124,405,406,217,572,29914,0,35693
0,0,14,171,442,1187,541,1238,123,361,439,535,22962,0,35684
2,2,14,1125,840,346,606,358,458,989,770,533,31923,0,35684
2,2,14,1204,245,304,447,579,441,120,503,145,30887,1,35682
0,1,14,728,301,161,509,289,489,232,367,594,17331,1,35699
2,3,14,1401,699,348,605,290,236,541,243,622,30606,1,35717
2,2,14,1039,409,48,243,564,470,521,854,418,30027,1,35737
2,2,14,1338,228,261,401,296,336,432,354,298,31197,1,35731
2,2,14,950,199,112,559,969,1222,264,761,407,31578,0,35734
2,2,14,1104,509,468,469,392,343,344,181,372,32370,0,35738
0,0,14,142,887,206,953,427,455,237,582,649,16099,0,35731
2,2,14,1081,508,506,694,414,814,196,580,363,30442,1,35729
0,0,14,246,459,588,103,549,493,243,240,293,34061,0,35747
0,0,14,307,350,150,475,225,163,543,662,628,31094,0,35762
1,1,14,494,292,410,503,383,494,845,441,835,2979,0,35746
1,1,14,803,516,541,698,249,427,485,450,270,28269,1,35734
1,1,14,687,333,75,95,167,386,124,742,780,26290,1,35749
1,1,15,539,721,130,584,440,527,523,661,768,32960,0,35767
1,1,14,789,803,330,559,384,438,588,646,680,31682,0,35793
1,2,14,909,654,453,307,467,332,1033,411,583,29642,0,35787
1,2,14,1115,373,417,984,159,813,883,840,640,24477,2,35761
1,1,14,538,966,714,211,347,578,209,940,417,28028,0,35744
2,2,14,1027,469,533,324,390,190,588,338,64,32620,0,35749
0,0,15,309,330,585,83,1324,476,200,540,261,25876,0,35767
1,1,14,665,433,235,227,304,150,348,486,680,32895,0,35761
1,1,14,662,212,61,499,678,325,786,477,212,28334,0,35758
2,2,14,1035,162,427,302,394,516,395,384,398,32569,0,35755
0,1,14,470,759,691,581,1085,184,867,206,114,13500,0,35774
0,1,14,632,658,37,526,400,1029,345,829,794,26005,1,35776
0,0,14,234,620,410,455,555,560,208,398,560,32274,0,35764
0,0,15,377,381,515,506,832,309,470,154,506,35004,0,35749
0,0,14,115,531,257,293,721,581,620,355,202,9224,0,35767
2,2,14,1103,637,244,37,356,863,389,379,780,31390,0,35780
0,0,15,358,771,689,258,80,226,415,304,113,28334,0,35772
1,1,14,790,139,460,318,480,79,780,732,808,31934,0,35743
1,2,14,1141,599,731,920,178,246,826,448,366,26080,1,35744
1,1,14,701,417,238,162,165,108,247,784,1398,31973,0,35744
1,1,15,837,368,487,260,899,519,462,56,84,26791,1,35751
1,1,14,660,370,556,775,308,752,478,603,365,27444,0,35774
0,0,15,427,669,126,626,298,761,475,652,739,18814,0,35770
1,1,14,780,775,656,374,457,882,459,362,443,32144,0,35765
0,0,14,168,235,745,527,541,475,574,211,233,26281,0,35749
1,2,14,853,937,102,336,444,331,288,580,937,27246,1,35753
2,2,14,864,112,849,56,252,501,1084,199,193,33966,0,35757
1,1,14,769,306,631,195,472,124,563,204,637,33764,0,35743
1,2,14,984,407,890,541,388,706,748,571,446,27780,1,35727
0,1,15,461,609,451,1035,716,296,420,798,543,29352,0,35733
0,1,14,799,1265,757,315,309,779,262,377,561,22764,1,35749
2,2,14,1083,314,396,314,115,294,343,648,503,33182,0,35747
2,2,15,1140,559,351,107,446,625,381,320,1104,28503,1,35740
1,1,15,609,1176,148,855,310,649,303,531,1109,34088,0,35739
2,2,14,1081,585,950,876,380,488,507,614,529,31264,0,35768
1,1,14,655,379,1005,387,338,329,172,708,945,32957,0,35806
1,2,14,886,513,483,206,681,212,515,341,1168,28766,1,35796
0,0,14,384,150,174,34,460,251,702,284,150,33257,0,35780
0,1,14,475,537,640,540,196,428,235,484,598,28452,0,35788
1,1,14,699,629,546,666,265,927,1174,383,122,29596,0,35782
1,1,14,703,936,365,812,627,657,428,328,367,32774,0,35791
2,2,15,1302,430,427,280,347,349,335,643,620,32837,0,35780
0,1,14,567,842,479,872,124,463,309,581,205,26747,0,35771
1,1,14,660,644,447,356,415,851,363,167,117,32976,0,35758
0,0,14,309,483,600,480,519,171,709,401,686,27396,0,35754
1,1,14,506,418,397,109,648,537,149,368,39,34988,0,35741
0,0,14,306,488,574,457,433,582,388,210,398,28902,0,35760
0,1,14,457,760,850,265,424,577,364,274,200,20765,1,35773
1,1,14,751,1082,520,855,118,314,585,206,328,27032,1,35774
2,2,14,1060,969,270,134,186,129,828,259,436,30922,0,35768
1,1,15,729,421,152,583,322,166,130,459,536,26378,1,35758
1,1,14,747,622,295,639,678,608,295,238,333,33569,0,35760
1,2,14,1091,723,624,426,969,870,296,437,138,25397,1,35787
3,3,14,1582,263,866,442,406,405,538,865,361,32898,0,35800
2,2,14,1181,386,741,504,1056,1145,756,711,530,33643,0,35778
1,2,14,886,406,194,159,346,530,1286,391,95,27931,1,35752
2,2,14,957,414,770,432,375,327,1036,74,248,31235,0,35753
0,1,14,454,475,465,89,36,692,465,593,674,12793,0,35778
1,1,15,742,576,138,809,74,104,838,617,427,29168,0,35794
2,2,14,1096,433,221,990,336,151,972,621,468,30082,1,35769
3,3,14,1594,471,851,275,496,522,564,196,66,33604,0,35747
1,1,14,619,437,433,263,1007,584,589,242,394,30608,0,35741
2,2,14,1070,980,291,15,844,610,156,553,499,33976,0,35750
2,3,14,1350,388,201,588,525,889,63,907,427,30529,1,35750
0,1,15,471,480,493,660,495,553,660,980,118,18532,1,35726
1,2,14,903,745,891,285,531,589,531,177,375,28052,1,35705
2,2,14,1024,459,438,437,650,306,464,734,830,35109,0,35728
1,1,14,852,602,263,426,388,185,162,345,575,33480,0,35748
1,1,14,826,388,431,713,447,371,358,285,287,25590,1,35758
1,1,15,785,606,426,179,470,322,395,774,294,33315,0,35743
1,1,14,670,418,960,246,1127,106,883,110,76,32718,0,35735
1,1,14,767,343,297,822,681,60,266,417,432,27363,1,35730
1,2,14,949,774,669,296,650,634,65,347,434,28493,1,35734
2,2,14,1193,860,125,285,713,795,304,989,271,27556,1,35744
1,1,14,519,756,71,349,324,267,305,59,457,32086,0,35739
0,1,14,585,1072,125,245,817,453,380,263,603,20654,1,35742
1,1,15,637,557,343,683,602,739,257,500,822,32409,0,35743
1,2,14,985,833,753,386,563,265,268,417,431,27789,1,35758
2,2,14,1188,549,806,761,191,459,435,362,244,34333,0,35757
0,0,15,354,325,377,841,903,214,593,319,372,28414,0,35729
2,2,14,1040,550,374,624,771,529,247,405,176,33392,0,35716
3,3,14,1487,766,404,362,186,771,242,392,631,29904,1,35716
1,1,14,670,459,335,913,386,312,642,118,359,31647,0,35704
1,1,14,693,682,365,484,459,185,342,416,359,33592,0,35703
0,0,15,370,1121,106,968,483,558,164,541,1014,25990,0,35709
0,1,14,534,248,629,458,469,487,462,258,177,26071,0,35715
1,1,14,445,870,907,740,1090,512,469,560,182,33823,0,35707
1,1,14,850,718,465,94,389,754,419,945,143,25421,1,35699
0,0,14,280,581,484,748,627,338,715,662,467,17315,0,35714
2,2,14,944,94,275,1037,171,153,351,875,265,32113,0,35712
1,1,14,800,110,696,675,370,652,162,542,511,31007,0,35685
2,2,14,1021,899,242,356,1394,145,733,555,661,31015,0,35667
2,2,14,979,316,553,207,520,301,477,351,470,32091,0,35649
0,0,14,105,411,745,135,630,700,263,497,600,22991,0,35656
1,1,14,704,572,440,384,561,762,309,631,201,27850,0,35679
1,1,14,854,451,277,283,574,290,242,128,450,31879,0,35686
0,0,14,389,394,507,549,845,652,241,482,471,30317,0,35658
1,1,14,846,544,318,413,486,369,517,468,354,32360,0,35631
2,2,14,1057,292,175,475,459,92,220,354,574,34568,0,35623
0,0,14,119,146,322,393,32,903,265,307,319,11629,0,35623
2,2,14,1061,317,555,926,332,457,337,858,519,35015,0,35607
1,1,15,801,202,645,382,236,583,427,369,648,27346,1,35610
3,3,14,1456,569,49,983,592,785,428,853,911,34888,0,35632
1,1,14,817,742,556,775,719,154,551,485,668,28006,1,35612
0,0,15,398,568,670,477,210,251,306,711,432,34331,0,35591
3,3,14,1459,167,216,464,3,220,218,275,355,34357,0,35593
2,3,14,1427,470,284,742,702,273,178,231,663,29490,1,35594
1,1,14,743,282,248,835,191,463,390,159,46,33416,0,35591
2,2,14,1193,1051,1062,461,832,780,273,138,114,31411,0,35582
0,1,14,709,209,277,255,534,810,942,270,597,23432,1,35593
2,2,14,1245,225,75,1108,725,471,430,185,538,27458,1,35596
0,1,15,802,930,197,73,389,452,474,586,548,17684,1,35596
2,2,14,1046,87,612,493,399,1108,341,636,445,30843,0,35590
0,1,14,490,1102,180,388,147,957,589,107,481,24859,1,35589
3,3,14,1628,303,613,135,186,770,237,875,222,31091,1,35605
0,0,14,119,419,552,759,507,591,374,292,601,27376,0,35607
2,2,14,1061,543,251,630,211,774,439,653,215,30806,0,35591
2,2,14,1104,306,686,678,856,647,205,860,890,32639,0,35597
1,1,15,454,627,1034,89,505,576,1072,769,163,33637,0,35608
1,1,14,623,1005,611,506,374,245,249,80,539,34962,0,35624
0,2,15,864,966,307,522,556,90,630,466,204,20762,1,35607
3,3,14,1382,371,549,474,471,707,438,346,638,34348,0,35585
1,1,14,698,445,265,283,411,52,997,539,424,34293,0,35582
0,0,14,398,161,947,500,390,1080,437,456,300,31301,0,35594
1,1,15,864,598,274,336,653,461,387,645,504,27643,1,35605
0,1,14,767,483,192,880,47,760,582,944,478,14553,1,35626
2,2,15,958,180,391,198,595,299,154,138,408,33226,0,35622
0,0,14,283,215,415,198,1041,916,738,299,318,28112,0,35612
2,2,14,1201,843,63,491,189,485,387,852,363,35115,0,35603
1,1,14,739,296,167,276,161,183,388,328,516,33933,0,35598
0,1,15,494,81,907,1084,453,252,456,497,236,18579,1,35603
0,0,14,136,593,845,1159,427,94,948,260,586,12068,0,35613
0,0,14,323,319,588,232,326,549,824,1177,626,31861,0,35622
1,2,15,937,641,457,391,455,339,128,568,916,30561,0,35624
1,1,14,744,257,418,413,250,947,585,756,978,24953,1,35619
0,1,15,527,597,126,847,615,1228,181,32,512,20162,1,35603
0,1,14,498,354,232,966,25,486,318,496,237,8196,0,35622
1,2,14,1002,871,612,971,270,950,562,30,407,27443,1,35635
2,2,14,1198,377,592,478,536,335,1019,802,178,32942,0,35633
1,1,14,743,208,939,432,129,289,671,564,236,28500,0,35608
0,2,14,870,271,331,156,601,597,432,253,563,20764,2,35609
0,1,14,479,437,206,512,363,623,345,182,773,17517,1,35620
1,2,14,902,664,162,554,495,959,450,408,80,27951,1,35634
2,2,15,1211,422,227,528,482,262,233,931,851,30515,1,35630
3,3,14,1471,328,284,329,339,487,488,644,386,33684,0,35608
1,1,14,596,313,273,402,612,155,462,311,358,27498,0,35614
1,2,14,963,875,493,430,175,231,519,465,782,25333,1,35633
1,1,15,648,514,181,936,269,519,322,339,627,33506,0,35633
1,1,14,767,250,218,202,541,219,713,281,309,31052,0,35618
1,1,14,684,1230,1046,529,355,595,608,474,958,27175,0,35602
0,2,14,864,578,492,1135,247,110,405,403,436,16611,2,35644
1,2,14,848,709,217,586,296,385,687,1085,358,25069,1,35780
1,2,14,985,924,301,975,436,285,358,297,778,27238,1,35824
3,3,14,1502,1285,257,16,359,475,297,848,231,30645,1,35823
1,1,14,727,43,408,369,253,599,82,795,574,31897,0,35811
0,0,14,304,495,621,634,479,241,221,713,568,35009,0,35815
1,2,14,1119,510,296,355,424,779,502,367,421,26863,1,35826
2,2,14,921,303,602,416,456,483,864,1049,225,33547,0,35836
1,2,14,951,663,664,433,228,497,337,153,504,23243,1,35817
2,2,14,1172,313,442,822,506,115,284,1067,112,30491,1,35810
0,0,15,412,236,647,842,661,144,916,247,608,34466,0,35831
1,1,14,739,732,549,423,109,163,790,376,334,29741,0,35860
2,2,14,1113,534,289,703,187,383,441,399,569,33015,0,35869
2,2,15,924,926,307,532,723,636,115,214,510,33725,0,35851
1,1,14,751,474,362,274,89,578,399,688,809,29211,0,35825
2,2,14,954,415,487,225,228,477,445,110,772,30987,0,35845
1,2,14,1040,674,389,450,639,192,641,510,161,23441,2,35864
0,0,14,363,377,513,807,661,70,729,308,555,25915,0,35851
2,2,14,1104,293,772,351,306,484,317,694,591,34233,0,35831
4,4,14,1809,155,129,297,161,517,849,338,548,32161,1,35808
1,1,15,845,806,297,438,52,347,627,666,323,29603,0,35809
2,2,14,922,1180,744,456,376,566,344,490,711,31769,0,35801
2,2,15,1160,589,447,529,290,277,915,455,224,32451,0,35802
1,1,14,724,117,631,692,613,296,73,73,355,30554,0,35791
1,1,14,647,1007,243,611,341,668,780,881,730,33670,0,35806
1,2,14,842,318,586,173,448,670,461,629,158,28414,1,35822
1,1,14,564,462,385,654,799,740,555,91,294,31561,0,35832
2,2,15,1078,640,509,398,148,520,714,696,649,34928,0,35819
0,1,14,483,552,839,21,338,621,683,570,301,23548,0,35796
0,0,14,361,139,647,921,252,545,606,888,371,20988,0,35799
2,2,14,915,276,516,410,461,689,425,761,130,34539,0,35811
1,1,14,622,660,534,43,267,340,875,296,165,30739,0,35808
2,2,15,954,317,63,380,415,363,125,382,263,33637,0,35801
1,1,14,668,815,170,1035,608,480,233,473,254,26589,1,35776
3,3,15,1475,571,1364,640,857,509,188,514,950,30021,1,35774
1,2,14,1135,817,179,747,369,52,119,377,635,26663,1,35781
2,2,14,1049,805,235,472,624,313,598,256,776,29524,1,35806
0,0,14,300,860,244,564,346,527,553,228,417,29439,0,35813
0,0,14,278,539,159,719,520,703,768,309,193,13361,0,35804
1,1,14,530,267,221,138,542,283,678,740,231,32675,0,35779
1,1,14,785,1072,580,493,756,289,612,271,907,24703,1,35779
1,2,15,909,140,46,458,763,157,325,229,316,33000,0,35807
1,1,14,655,433,591,900,317,179,999,602,436,28326,0,35821
0,0,15,439,603,757,274,485,704,165,524,287,22811,0,35819
1,2,15,1080,524,495,1145,784,213,566,260,248,24594,1,35819
0,0,14,356,477,387,309,175,281,295,106,85,21815,0,35832
1,1,14,787,225,604,325,186,501,475,494,647,25000,1,35836
2,3,14,1341,555,188,193,264,980,508,411,865,29041,1,35826
0,0,14,152,657,211,200,1032,476,587,373,162,32332,0,35826
1,1,14,739,508,554,302,187,803,456,552,502,31472,0,35834
0,0,14,423,524,198,197,801,595,509,480,185,1297,0,35861
0,0,14,416,594,625,942,191,806,368,117,194,32113,0,35877
0,1,15,836,67,520,226,488,328,322,227,398,18047,1,35872
0,1,14,475,439,788,351,346,342,670,612,355,23802,0,35837
0,0,14,177,580,486,334,440,180,507,420,368,33997,0,35843
1,1,14,810,114,208,208,210,457,366,683,635,27752,1,35875
2,2,14,922,740,530,500,590,435,526,365,227,31466,0,35897
1,1,14,686,408,420,666,472,384,531,704,161,25511,1,35901
2,3,15,1348,419,423,961,685,966,255,499,276,29877,1,35863
0,0,14,316,261,728,382,643,273,536,219,352,19823,0,35843
1,1,14,893,224,495,340,59,434,105,1044,968,31262,0,35866
1,1,14,754,428,1028,72,440,89,886,814,123,32354,0,35890
0,0,14,74,753,50,192,395,281,631,339,681,8255,0,35900
1,1,14,634,503,584,204,114,1093,512,255,398,34353,0,35875
1,2,14,860,524,401,491,558,222,370,899,625,23637,1,35863
0,0,14,241,1194,94,292,433,746,634,463,911,17720,0,35850
0,0,14,406,494,565,832,622,497,564,508,584,23068,0,35851
2,3,14,1367,436,533,599,386,240,497,885,386,27584,1,35859
1,1,14,492,348,444,673,39,632,706,549,624,31041,0,35859
2,2,15,981,87,421,219,782,228,294,142,355,32929,0,35856
1,1,14,783,782,309,455,100,632,130,225,245,33712,0,35848
2,3,14,1299,164,135,569,287,488,97,516,645,31938,0,35868
0,1,14,477,1043,367,449,424,257,532,427,667,27047,0,35894
1,1,14,672,120,154,678,864,818,494,206,490,27070,1,35889
1,1,14,510,343,798,663,410,376,593,363,376,30851,0,35876
1,1,14,699,754,720,405,331,350,838,284,471,34140,0,35869
2,2,15,968,476,168,665,318,727,795,320,763,33681,0,35872
0,0,14,334,878,511,224,132,676,382,319,861,25925,0,35887
1,1,14,739,1045,518,424,689,163,429,446,362,32207,0,35887
1,2,14,852,540,80,168,682,350,642,477,358,23552,1,35877
1,2,14,912,455,580,382,851,309,240,492,295,27335,1,35890
1,1,14,458,154,523,571,950,558,502,418,647,34023,0,35900
0,0,15,335,446,155,464,312,574,365,1189,1018,26301,0,35893
2,2,14,1219,422,285,197,346,95,610,666,449,32662,0,35886
1,1,14,825,417,386,235,748,654,496,272,117,32062,0,35886
2,2,14,1281,938,1052,123,335,696,64,749,613,34231,0,35906
0,1,14,577,570,639,718,819,545,356,452,358,21590,1,35935
1,1,14,828,543,346,625,606,801,587,182,441,31336,0,35947
1,1,15,703,579,1032,570,500,358,685,78,279,28828,0,35952
0,1,14,566,599,307,794,202,437,719,651,359,13662,1,35949
1,1,14,837,682,416,760,305,560,560,1139,303,31784,0,35945
2,2,15,1213,1405,929,494,636,184,139,483,111,32187,0,35938
1,1,14,768,186,654,454,176,145,373,578,60,29311,0,35935
1,1,14,493,845,95,273,815,531,663,274,295,34004,0,35946
1,1,14,495,752,811,397,742,367,720,359,793,29500,0,35954
0,0,14,353,576,520,480,538,388,345,343,201,29475,0,35966
0,1,15,609,1162,729,684,418,304,434,897,216,19665,1,35954
1,1,15,724,183,757,398,660,550,352,456,750,29436,0,35930
0,1,14,644,883,260,809,441,798,434,391,533,23819,1,35910
1,1,14,623,265,305,146,377,643,597,932,705,33300,0,35900
2,2,14,939,639,546,895,206,383,916,706,413,34556,0,35902
2,2,14,1077,223,737,667,152,298,467,496,268,30666,0,35916
1,2,14,959,166,322,893,222,256,240,254,451,27929,1,35948
2,2,15,1085,509,141,81,329,221,473,509,727,29864,1,35945
0,0,14,345,934,487,561,56,303,237,713,244,21351,0,35920
1,1,15,865,538,443,304,326,540,154,548,709,33040,0,35933
1,1,14,851,573,511,92,301,540,503,428,412,30209,0,35945
1,1,14,739,528,525,399,334,522,440,58,378,30940,0,35939
1,1,14,501,137,213,163,210,226,892,413,872,34376,0,35944
1,1,14,492,291,1009,542,439,878,557,303,1133,32818,0,35959
0,2,14,935,734,272,238,344,723,474,203,154,19667,2,35939
2,3,15,1394,199,336,532,184,573,382,824,806,30229,1,35938
2,2,14,1006,10,1111,554,440,513,722,373,461,29412,1,35939
1,1,14,656,344,186,171,437,1005,714,395,680,28889,0,35946
2,2,14,1093,300,680,448,767,32,955,232,134,28865,1,35954
2,3,15,1325,653,537,442,268,280,786,592,430,32831,0,35976
1,1,14,615,434,54,499,566,158,486,941,364,27779,0,36003
1,1,14,526,624,549,812,959,71,446,380,660,33330,0,35991
0,0,15,376,535,734,345,678,307,1153,1143,211,20390,0,35985
0,1,14,586,981,409,463,252,156,54,1222,627,26251,0,35995
0,0,14,302,232,552,620,182,176,256,381,156,34614,0,36002
3,3,14,1593,632,782,740,319,643,352,151,576,32342,0,36015
0,1,14,591,923,678,417,302,731,218,260,406,26620,0,36033
1,2,14,1026,532,412,273,584,199,293,64,478,27362,1,36044
2,2,14,1018,111,358,348,215,994,732,449,511,34996,0,36051
1,1,14,792,1130,817,531,668,442,842,479,466,34224,0,36037
1,1,15,692,516,393,309,568,322,412,665,417,34762,0,36008
1,1,14,805,122,522,539,1347,251,176,531,617,26245,1,35998
3,3,14,1490,250,423,420,279,297,404,100,182,32377,0,35992
1,1,15,583,192,659,227,261,462,491,576,375,34348,0,35992
2,2,14,1197,387,641,620,539,899,689,199,572,32265,0,35999
2,2,14,1067,693,459,133,121,760,483,212,602,35144,0,36005
2,3,14,1311,673,790,736,522,184,375,814,613,33726,0,35984
1,1,14,699,152,303,379,203,522,180,80,512,30909,0,35969
2,2,15,1187,385,882,266,181,218,675,731,649,27784,1,35977
2,2,14,1234,221,319,350,906,339,560,606,747,30338,1,35999
1,1,14,631,197,643,101,465,452,550,459,148,31051,0,35990
0,1,14,685,673,352,175,350,676,393,777,482,21634,1,35982
0,0,14,354,237,558,605,398,293,604,848,568,29355,0,35963
2,2,15,1111,566,44,646,322,805,305,511,484,35097,0,35986
1,1,14,495,347,922,802,337,438,286,599,270,30742,0,36004
2,2,15,1013,1259,1204,401,478,459,445,490,482,34789,0,35991
1,1,14,713,240,160,380,626,177,1394,624,398,30776,0,35976
2,2,14,1053,92,706,150,453,263,256,121,587,31408,0,35948
1,1,15,754,363,236,258,256,323,941,302,196,34935,0,35977
1,1,15,725,930,219,488,428,181,253,161,409,31476,0,36006
1,1,15,596,684,497,424,480,372,275,273,486,29253,0,36023
1,1,14,464,492,317,234,471,431,270,153,392,34594,0,35990
0,3,14,1324,388,224,542,251,161,605,835,313,20346,3,35951
2,2,14,901,485,168,181,243,364,163,365,411,34124,0,35950
1,1,14,456,317,511,290,294,512,1007,312,347,32366,0,35973
1,1,14,864,711,250,714,465,508,302,105,582,30825,0,35989
0,1,14,790,834,560,497,452,183,880,741,421,22989,1,35986
1,1,14,807,260,317,81,1010,203,361,549,564,27337,1,35979
0,0,14,58,580,96,348,303,261,552,806,509,10862,0,35980
2,2,15,1125,439,568,954,840,735,249,634,374,35075,0,35999
1,1,14,773,524,379,386,303,548,110,641,150,29079,0,36013
1,1,15,852,256,248,279,717,803,786,892,201,33717,0,36019
2,2,15,907,252,434,552,579,440,981,253,201,32524,0,36002
1,2,14,929,275,147,863,442,611,601,528,559,26445,1,36006
0,1,15,488,351,282,124,247,342,159,458,241,31399,0,36006
1,1,14,773,168,192,271,844,558,359,477,500,33612,0,36013
2,2,14,1203,400,188,314,422,497,201,364,125,29644,1,36002
3,3,14,1538,165,402,524,474,434,143,551,334,35024,0,35997
0,0,14,372,213,464,326,286,116,728,384,447,34377,0,35999
2,2,14,1121,1051,469,139,312,270,400,364,192,31538,0,35985
1,1,15,780,291,268,909,661,617,378,668,192,33960,0,36003
1,1,14,832,293,604,66,640,341,366,818,122,30487,0,35987
2,2,15,1191,338,513,367,361,230,1048,982,818,27172,1,35968
1,1,14,814,587,1203,365,729,337,445,607,120,33887,0,35964
1,2,14,1015,586,150,336,318,582,439,613,595,28759,1,35963
0,0,14,249,207,596,517,151,311,881,525,860,29248,0,35982
0,1,14,596,468,295,637,902,496,646,691,478,25436,1,35967
0,1,14,563,411,964,766,940,522,379,292,482,20240,1,35942
1,2,14,888,448,584,218,485,783,341,474,758,30266,0,35915
1,1,15,465,300,701,643,150,557,346,407,347,34230,0,35940
0,0,14,432,213,607,312,360,866,526,859,553,29318,0,35953
0,1,14,585,183,103,1048,333,442,549,277,254,19849,1,35959
1,2,14,862,448,661,313,542,783,403,329,1005,32561,0,35961
0,0,14,117,1105,162,179,445,409,394,431,310,4954,0,35959
